338925.82	585815.17	1221.05
339015.82	585815.17	1197.57
339105.82	585815.17	1154.81
339195.82	585815.17	1115.02
339285.82	585815.17	1102.7
339375.82	585815.17	1116.1
339465.82	585815.17	1135.63
339555.82	585815.17	1155.65
339645.82	585815.17	1172.83
339735.82	585815.17	1175.87
339825.82	585815.17	1121.06
339915.82	585815.17	1055.69
340005.82	585815.17	1033.96
340095.82	585815.17	1014.11
340185.82	585815.17	982.31
340275.82	585815.17	944.29
340365.82	585815.17	901.86
340455.82	585815.17	858.64
340545.82	585815.17	829.46
340635.82	585815.17	840.67
340725.82	585815.17	852.01
338025.82	585905.17	1099.24
338115.82	585905.17	1096.44
338205.82	585905.17	1127.5
338295.82	585905.17	1165.28
338385.82	585905.17	1169.64
338475.82	585905.17	1162.09
338565.82	585905.17	1159.61
338655.82	585905.17	1174.84
338745.82	585905.17	1211.23
338835.82	585905.17	1239.81
338925.82	585905.17	1233.05
339015.82	585905.17	1207.82
339105.82	585905.17	1175.13
339195.82	585905.17	1140.86
339285.82	585905.17	1134.75
339375.82	585905.17	1143.82
339465.82	585905.17	1159.02
339555.82	585905.17	1175.71
339645.82	585905.17	1189.12
339735.82	585905.17	1193.17
339825.82	585905.17	1140.71
339915.82	585905.17	1089.82
340005.82	585905.17	1071.48
340095.82	585905.17	1038.6
340185.82	585905.17	989.25
340275.82	585905.17	937.93
340365.82	585905.17	891.57
340455.82	585905.17	858.04
340545.82	585905.17	847.51
340635.82	585905.17	869.16
340725.82	585905.17	897.27
340815.82	585905.17	901.38
340905.82	585905.17	877.25
340995.82	585905.17	832.73
337935.82	585995.17	1139.34
338025.82	585995.17	1150.53
338115.82	585995.17	1148.39
338205.82	585995.17	1162.61
338295.82	585995.17	1195.29
338385.82	585995.17	1216.58
338475.82	585995.17	1221.78
338565.82	585995.17	1217.64
338655.82	585995.17	1222.2
338745.82	585995.17	1242.1
338835.82	585995.17	1242.88
338925.82	585995.17	1220.74
339015.82	585995.17	1201.21
339105.82	585995.17	1168.93
339195.82	585995.17	1143.45
339285.82	585995.17	1136.95
339375.82	585995.17	1124.46
339465.82	585995.17	1128.66
339555.82	585995.17	1139.26
339645.82	585995.17	1138.56
339735.82	585995.17	1143.35
339825.82	585995.17	1147.28
339915.82	585995.17	1131.57
340005.82	585995.17	1096.9
340095.82	585995.17	1047.55
340185.82	585995.17	989.48
340275.82	585995.17	945.44
340365.82	585995.17	919.73
340455.82	585995.17	915.26
340545.82	585995.17	918.31
340635.82	585995.17	931.65
340725.82	585995.17	964.53
340815.82	585995.17	962.39
340905.82	585995.17	917.24
340995.82	585995.17	872.82
341085.82	585995.17	838.51
341175.82	585995.17	802.77
337845.82	586085.17	1095.69
337935.82	586085.17	1137.89
338025.82	586085.17	1167.93
338115.82	586085.17	1176.63
338205.82	586085.17	1183.05
338295.82	586085.17	1206.96
338385.82	586085.17	1245.01
338475.82	586085.17	1257.16
338565.82	586085.17	1243.59
338655.82	586085.17	1235.8
338745.82	586085.17	1236.54
338835.82	586085.17	1217.13
338925.82	586085.17	1180.24
339015.82	586085.17	1165.4
339105.82	586085.17	1130.3
339195.82	586085.17	1107.58
339285.82	586085.17	1106.47
339375.82	586085.17	1078.13
339465.82	586085.17	1072.45
339555.82	586085.17	1083.67
339645.82	586085.17	1070.61
339735.82	586085.17	1074.57
339825.82	586085.17	1127.56
339915.82	586085.17	1145.39
340005.82	586085.17	1102.56
340095.82	586085.17	1047.99
340185.82	586085.17	1004.33
340275.82	586085.17	980.77
340365.82	586085.17	968.38
340455.82	586085.17	983.9
340545.82	586085.17	994.8
340635.82	586085.17	1002.46
340725.82	586085.17	1007.22
340815.82	586085.17	982.81
340905.82	586085.17	946.25
340995.82	586085.17	907
341085.82	586085.17	865.5
341175.82	586085.17	821.31
341265.82	586085.17	761.28
341355.82	586085.17	714.51
341445.82	586085.17	694.9
337755.82	586175.17	1046.64
337845.82	586175.17	1078.1
337935.82	586175.17	1111.87
338025.82	586175.17	1139.38
338115.82	586175.17	1150.86
338205.82	586175.17	1164.03
338295.82	586175.17	1192
338385.82	586175.17	1235.37
338475.82	586175.17	1242.1
338565.82	586175.17	1214.12
338655.82	586175.17	1195.15
338745.82	586175.17	1186.92
338835.82	586175.17	1175.66
338925.82	586175.17	1142.73
339015.82	586175.17	1122.87
339105.82	586175.17	1085.47
339195.82	586175.17	1064.28
339285.82	586175.17	1073.29
339375.82	586175.17	1043.06
339465.82	586175.17	1029.18
339555.82	586175.17	1040.98
339645.82	586175.17	1023.68
339735.82	586175.17	1029.99
339825.82	586175.17	1091.47
339915.82	586175.17	1133.77
340005.82	586175.17	1113.44
340095.82	586175.17	1071.23
340185.82	586175.17	1048.69
340275.82	586175.17	1031.96
340365.82	586175.17	1010.91
340455.82	586175.17	1023.66
340545.82	586175.17	1040.92
340635.82	586175.17	1035.76
340725.82	586175.17	1007.87
340815.82	586175.17	959.52
340905.82	586175.17	916.96
340995.82	586175.17	872.39
341085.82	586175.17	826.63
341175.82	586175.17	791.77
341265.82	586175.17	754.55
341355.82	586175.17	717.82
341445.82	586175.17	687.33
341535.82	586175.17	672.26
341625.82	586175.17	678.49
337665.82	586265.17	1005.1
337755.82	586265.17	1032.38
337845.82	586265.17	1058.37
337935.82	586265.17	1083.43
338025.82	586265.17	1101.49
338115.82	586265.17	1117.04
338205.82	586265.17	1145.22
338295.82	586265.17	1178.29
338385.82	586265.17	1213.42
338475.82	586265.17	1209.44
338565.82	586265.17	1175.63
338655.82	586265.17	1148.89
338745.82	586265.17	1134.37
338835.82	586265.17	1130.53
338925.82	586265.17	1109.34
339015.82	586265.17	1082.71
339105.82	586265.17	1043.64
339195.82	586265.17	1026.81
339285.82	586265.17	1043.4
339375.82	586265.17	1018.42
339465.82	586265.17	993.79
339555.82	586265.17	997.3
339645.82	586265.17	982.01
339735.82	586265.17	991.06
339825.82	586265.17	1053.24
339915.82	586265.17	1106.75
340005.82	586265.17	1115.87
340095.82	586265.17	1097.83
340185.82	586265.17	1083.63
340275.82	586265.17	1070.43
340365.82	586265.17	1055.54
340455.82	586265.17	1065.11
340545.82	586265.17	1065.13
340635.82	586265.17	1027.65
340725.82	586265.17	981.89
340815.82	586265.17	935.59
340905.82	586265.17	889.41
340995.82	586265.17	856.97
341085.82	586265.17	828.32
341175.82	586265.17	801.6
341265.82	586265.17	762.75
341355.82	586265.17	720.99
341445.82	586265.17	709.56
341535.82	586265.17	710.86
341625.82	586265.17	714.84
341715.82	586265.17	702.72
341805.82	586265.17	677.25
341895.82	586265.17	655.56
337575.82	586355.17	1003.36
337665.82	586355.17	1012.29
337755.82	586355.17	1022.83
337845.82	586355.17	1038.27
337935.82	586355.17	1057
338025.82	586355.17	1081.26
338115.82	586355.17	1114.45
338205.82	586355.17	1148.95
338295.82	586355.17	1178.57
338385.82	586355.17	1198.13
338475.82	586355.17	1176.94
338565.82	586355.17	1135.15
338655.82	586355.17	1105.65
338745.82	586355.17	1087.99
338835.82	586355.17	1082.18
338925.82	586355.17	1069.52
339015.82	586355.17	1039.78
339105.82	586355.17	999.41
339195.82	586355.17	994.3
339285.82	586355.17	1015.02
339375.82	586355.17	1000.95
339465.82	586355.17	965.57
339555.82	586355.17	951.79
339645.82	586355.17	939.91
339735.82	586355.17	950.65
339825.82	586355.17	1011.38
339915.82	586355.17	1064.85
340005.82	586355.17	1089.17
340095.82	586355.17	1079.94
340185.82	586355.17	1063.05
340275.82	586355.17	1059.6
340365.82	586355.17	1061.37
340455.82	586355.17	1072.43
340545.82	586355.17	1064.37
340635.82	586355.17	1021.28
340725.82	586355.17	968.5
340815.82	586355.17	927.15
340905.82	586355.17	898.75
340995.82	586355.17	874.86
341085.82	586355.17	842.54
341175.82	586355.17	811.43
341265.82	586355.17	770.14
341355.82	586355.17	734.96
341445.82	586355.17	741.07
341535.82	586355.17	758.57
341625.82	586355.17	752.61
341715.82	586355.17	721.74
341805.82	586355.17	686.48
341895.82	586355.17	659.86
341985.82	586355.17	616.16
342075.82	586355.17	592.04
337485.82	586445.17	1018.75
337575.82	586445.17	1027.75
337665.82	586445.17	1035.12
337755.82	586445.17	1036.01
337845.82	586445.17	1038.12
337935.82	586445.17	1053.06
338025.82	586445.17	1081.02
338115.82	586445.17	1119.13
338205.82	586445.17	1158.81
338295.82	586445.17	1191.09
338385.82	586445.17	1203.32
338475.82	586445.17	1175.34
338565.82	586445.17	1127.14
338655.82	586445.17	1085.36
338745.82	586445.17	1051.47
338835.82	586445.17	1032.65
338925.82	586445.17	1019.7
339015.82	586445.17	993.88
339105.82	586445.17	960.56
339195.82	586445.17	961.4
339285.82	586445.17	978.13
339375.82	586445.17	983.59
339465.82	586445.17	954.93
339555.82	586445.17	920.29
339645.82	586445.17	904.77
339735.82	586445.17	916.06
339825.82	586445.17	969.2
339915.82	586445.17	1026.36
340005.82	586445.17	1062.2
340095.82	586445.17	1048.31
340185.82	586445.17	1017.58
340275.82	586445.17	1010.39
340365.82	586445.17	1021.72
340455.82	586445.17	1037.85
340545.82	586445.17	1050.81
340635.82	586445.17	1029.17
340725.82	586445.17	981.74
340815.82	586445.17	951.38
340905.82	586445.17	932.09
340995.82	586445.17	899.84
341085.82	586445.17	853.06
341175.82	586445.17	807.64
341265.82	586445.17	792.19
341355.82	586445.17	776.84
341445.82	586445.17	768.64
341535.82	586445.17	794.05
341625.82	586445.17	787.59
341715.82	586445.17	745.68
341805.82	586445.17	703.07
341895.82	586445.17	660.36
341985.82	586445.17	620.37
342075.82	586445.17	609.62
342165.82	586445.17	595.17
342255.82	586445.17	596.76
342345.82	586445.17	613.17
337395.82	586535.17	1046.38
337485.82	586535.17	1039.73
337575.82	586535.17	1046.82
337665.82	586535.17	1064.83
337755.82	586535.17	1065.76
337845.82	586535.17	1059.99
337935.82	586535.17	1066.13
338025.82	586535.17	1083.71
338115.82	586535.17	1115.33
338205.82	586535.17	1152.57
338295.82	586535.17	1187.58
338385.82	586535.17	1203.06
338475.82	586535.17	1178.63
338565.82	586535.17	1130.73
338655.82	586535.17	1089.09
338745.82	586535.17	1053.25
338835.82	586535.17	1020.36
338925.82	586535.17	991.14
339015.82	586535.17	958.65
339105.82	586535.17	933.97
339195.82	586535.17	927.56
339285.82	586535.17	935.39
339375.82	586535.17	951.58
339465.82	586535.17	944.39
339555.82	586535.17	910.31
339645.82	586535.17	879.38
339735.82	586535.17	882.23
339825.82	586535.17	938.35
339915.82	586535.17	1001.83
340005.82	586535.17	1040.76
340095.82	586535.17	1023.72
340185.82	586535.17	977.34
340275.82	586535.17	960.12
340365.82	586535.17	972.86
340455.82	586535.17	989.23
340545.82	586535.17	1023.11
340635.82	586535.17	1034.57
340725.82	586535.17	1001.77
340815.82	586535.17	969.54
340905.82	586535.17	935.38
340995.82	586535.17	894.6
341085.82	586535.17	848.44
341175.82	586535.17	809.92
341265.82	586535.17	823.93
341355.82	586535.17	826.35
341445.82	586535.17	810.98
341535.82	586535.17	813.66
341625.82	586535.17	794.13
341715.82	586535.17	748.13
341805.82	586535.17	698.07
341895.82	586535.17	652.57
341985.82	586535.17	624.97
342075.82	586535.17	621.3
342165.82	586535.17	605.75
342255.82	586535.17	598.3
342345.82	586535.17	618.99
342435.82	586535.17	616.59
342525.82	586535.17	606.74
337305.82	586625.17	1081.73
337395.82	586625.17	1067.95
337485.82	586625.17	1070.58
337575.82	586625.17	1074.01
337665.82	586625.17	1095.16
337755.82	586625.17	1094.82
337845.82	586625.17	1087.51
337935.82	586625.17	1085.32
338025.82	586625.17	1090.72
338115.82	586625.17	1118.94
338205.82	586625.17	1156.66
338295.82	586625.17	1192.45
338385.82	586625.17	1192.75
338475.82	586625.17	1162.15
338565.82	586625.17	1127.58
338655.82	586625.17	1105.37
338745.82	586625.17	1084.34
338835.82	586625.17	1049.09
338925.82	586625.17	1011.18
339015.82	586625.17	965.31
339105.82	586625.17	933.05
339195.82	586625.17	913.93
339285.82	586625.17	902.53
339375.82	586625.17	907.14
339465.82	586625.17	921.21
339555.82	586625.17	904.08
339645.82	586625.17	857.45
339735.82	586625.17	851.72
339825.82	586625.17	910.42
339915.82	586625.17	974.34
340005.82	586625.17	1014.75
340095.82	586625.17	1008.98
340185.82	586625.17	964.59
340275.82	586625.17	929.19
340365.82	586625.17	925.92
340455.82	586625.17	950.4
340545.82	586625.17	990.92
340635.82	586625.17	1024.12
340725.82	586625.17	1007.99
340815.82	586625.17	961.68
340905.82	586625.17	914.09
340995.82	586625.17	876.58
341085.82	586625.17	857.04
341175.82	586625.17	840.24
341265.82	586625.17	862.18
341355.82	586625.17	868.51
341445.82	586625.17	837.37
341535.82	586625.17	803.32
341625.82	586625.17	762.47
341715.82	586625.17	721.81
341805.82	586625.17	681.87
341895.82	586625.17	657.88
341985.82	586625.17	645.43
342075.82	586625.17	634.75
342165.82	586625.17	618.67
342255.82	586625.17	606.02
342345.82	586625.17	624.18
342435.82	586625.17	630.11
342525.82	586625.17	628.97
342615.82	586625.17	628.01
342705.82	586625.17	656.42
342795.82	586625.17	704.65
337215.82	586715.17	1143.85
337305.82	586715.17	1124
337395.82	586715.17	1111.99
337485.82	586715.17	1123.76
337575.82	586715.17	1132.8
337665.82	586715.17	1149.53
337755.82	586715.17	1149.03
337845.82	586715.17	1131.02
337935.82	586715.17	1119.33
338025.82	586715.17	1118.89
338115.82	586715.17	1142.45
338205.82	586715.17	1180.78
338295.82	586715.17	1207.76
338385.82	586715.17	1173.22
338475.82	586715.17	1119.73
338565.82	586715.17	1087.17
338655.82	586715.17	1064.79
338745.82	586715.17	1052.32
338835.82	586715.17	1039.67
338925.82	586715.17	1024.58
339015.82	586715.17	995.17
339105.82	586715.17	940.39
339195.82	586715.17	888.92
339285.82	586715.17	871.27
339375.82	586715.17	857.36
339465.82	586715.17	854.46
339555.82	586715.17	855.02
339645.82	586715.17	823.23
339735.82	586715.17	816.14
339825.82	586715.17	876.52
339915.82	586715.17	926.32
340005.82	586715.17	956.61
340095.82	586715.17	981.46
340185.82	586715.17	959.38
340275.82	586715.17	910.27
340365.82	586715.17	883.44
340455.82	586715.17	896.98
340545.82	586715.17	950.81
340635.82	586715.17	1000.29
340725.82	586715.17	1009.88
340815.82	586715.17	981.97
340905.82	586715.17	946.74
340995.82	586715.17	925.74
341085.82	586715.17	922.93
341175.82	586715.17	916.74
341265.82	586715.17	911.56
341355.82	586715.17	892.34
341445.82	586715.17	848.43
341535.82	586715.17	807.61
341625.82	586715.17	772.64
341715.82	586715.17	750.24
341805.82	586715.17	733.22
341895.82	586715.17	720.09
341985.82	586715.17	696.36
342075.82	586715.17	672.22
342165.82	586715.17	648.79
342255.82	586715.17	634.92
342345.82	586715.17	646.61
342435.82	586715.17	664.16
342525.82	586715.17	668.3
342615.82	586715.17	654.15
342705.82	586715.17	675.05
342795.82	586715.17	720.57
342885.82	586715.17	744.19
337125.82	586805.17	1185.01
337215.82	586805.17	1183.22
337305.82	586805.17	1172.9
337395.82	586805.17	1155.49
337485.82	586805.17	1161.88
337575.82	586805.17	1181.67
337665.82	586805.17	1200.32
337755.82	586805.17	1194.63
337845.82	586805.17	1162.03
337935.82	586805.17	1152.33
338025.82	586805.17	1158.76
338115.82	586805.17	1178.06
338205.82	586805.17	1205.76
338295.82	586805.17	1208.6
338385.82	586805.17	1166.53
338475.82	586805.17	1113
338565.82	586805.17	1069.46
338655.82	586805.17	1030.87
338745.82	586805.17	1002.99
338835.82	586805.17	992.92
338925.82	586805.17	996.05
339015.82	586805.17	990.09
339105.82	586805.17	940.05
339195.82	586805.17	878.13
339285.82	586805.17	850.37
339375.82	586805.17	834.1
339465.82	586805.17	813.65
339555.82	586805.17	798.47
339645.82	586805.17	778.84
339735.82	586805.17	782.18
339825.82	586805.17	836.15
339915.82	586805.17	875.31
340005.82	586805.17	904.15
340095.82	586805.17	946.42
340185.82	586805.17	934.98
340275.82	586805.17	886.06
340365.82	586805.17	854.28
340455.82	586805.17	865.12
340545.82	586805.17	921.34
340635.82	586805.17	965.16
340725.82	586805.17	996.36
340815.82	586805.17	1008.51
340905.82	586805.17	997.92
340995.82	586805.17	989.9
341085.82	586805.17	986.73
341175.82	586805.17	984.42
341265.82	586805.17	947.31
341355.82	586805.17	905.5
341445.82	586805.17	876.39
341535.82	586805.17	847.7
341625.82	586805.17	823.11
341715.82	586805.17	811.91
341805.82	586805.17	807.47
341895.82	586805.17	788.96
341985.82	586805.17	751.66
342075.82	586805.17	712.05
342165.82	586805.17	676.31
342255.82	586805.17	663.42
342345.82	586805.17	670.38
342435.82	586805.17	692.82
342525.82	586805.17	691.02
342615.82	586805.17	669.07
342705.82	586805.17	691.55
342795.82	586805.17	737.99
342885.82	586805.17	763.5
342975.82	586805.17	739.39
337035.82	586895.17	1160.39
337125.82	586895.17	1185.43
337215.82	586895.17	1194.53
337305.82	586895.17	1196.28
337395.82	586895.17	1181.84
337485.82	586895.17	1180.43
337575.82	586895.17	1205.08
337665.82	586895.17	1225.65
337755.82	586895.17	1209.51
337845.82	586895.17	1180.37
337935.82	586895.17	1186.49
338025.82	586895.17	1200.43
338115.82	586895.17	1209.15
338205.82	586895.17	1205.67
338295.82	586895.17	1180.99
338385.82	586895.17	1151.56
338475.82	586895.17	1114.51
338565.82	586895.17	1077.44
338655.82	586895.17	1038.44
338745.82	586895.17	999.9
338835.82	586895.17	968.74
338925.82	586895.17	955.59
339015.82	586895.17	950.18
339105.82	586895.17	923.65
339195.82	586895.17	896.29
339285.82	586895.17	877.89
339375.82	586895.17	866.64
339465.82	586895.17	847.62
339555.82	586895.17	814
339645.82	586895.17	780.35
339735.82	586895.17	760.82
339825.82	586895.17	790.62
339915.82	586895.17	840.67
340005.82	586895.17	885.44
340095.82	586895.17	918
340185.82	586895.17	897.8
340275.82	586895.17	849.59
340365.82	586895.17	830.6
340455.82	586895.17	855.03
340545.82	586895.17	895.06
340635.82	586895.17	929.22
340725.82	586895.17	974.44
340815.82	586895.17	995.91
340905.82	586895.17	987.55
340995.82	586895.17	986.92
341085.82	586895.17	987.65
341175.82	586895.17	990.48
341265.82	586895.17	945.4
341355.82	586895.17	887.46
341445.82	586895.17	863.13
341535.82	586895.17	855.56
341625.82	586895.17	853.75
341715.82	586895.17	846.61
341805.82	586895.17	846.57
341895.82	586895.17	835.43
341985.82	586895.17	793.53
342075.82	586895.17	742.79
342165.82	586895.17	703.36
342255.82	586895.17	693.99
342345.82	586895.17	701.94
342435.82	586895.17	710.39
342525.82	586895.17	700.27
342615.82	586895.17	685.08
342705.82	586895.17	710.57
342795.82	586895.17	745.98
342885.82	586895.17	747.86
342975.82	586895.17	712.63
343065.82	586895.17	669.41
336945.82	586985.17	1120.08
337035.82	586985.17	1157.81
337125.82	586985.17	1178.85
337215.82	586985.17	1191.87
337305.82	586985.17	1203.68
337395.82	586985.17	1201.78
337485.82	586985.17	1205.46
337575.82	586985.17	1233.82
337665.82	586985.17	1243.84
337755.82	586985.17	1216.96
337845.82	586985.17	1204.35
337935.82	586985.17	1225.07
338025.82	586985.17	1239.07
338115.82	586985.17	1226.74
338205.82	586985.17	1190.39
338295.82	586985.17	1147.73
338385.82	586985.17	1115.31
338475.82	586985.17	1084.78
338565.82	586985.17	1054.96
338655.82	586985.17	1031
338745.82	586985.17	1007.83
338835.82	586985.17	978.01
338925.82	586985.17	945.09
339015.82	586985.17	914.04
339105.82	586985.17	885.12
339195.82	586985.17	871.05
339285.82	586985.17	871.16
339375.82	586985.17	874.64
339465.82	586985.17	877.53
339555.82	586985.17	861.8
339645.82	586985.17	820.39
339735.82	586985.17	766.13
339825.82	586985.17	766.97
339915.82	586985.17	814.94
340005.82	586985.17	861.97
340095.82	586985.17	877.23
340185.82	586985.17	850.38
340275.82	586985.17	810.53
340365.82	586985.17	802.67
340455.82	586985.17	832.31
340545.82	586985.17	883.15
340635.82	586985.17	933.76
340725.82	586985.17	967.24
340815.82	586985.17	973.8
340905.82	586985.17	951.37
340995.82	586985.17	942.15
341085.82	586985.17	945.25
341175.82	586985.17	952.02
341265.82	586985.17	918.52
341355.82	586985.17	860.99
341445.82	586985.17	821.95
341535.82	586985.17	819.38
341625.82	586985.17	837.51
341715.82	586985.17	829.95
341805.82	586985.17	835.2
341895.82	586985.17	839.96
341985.82	586985.17	803.45
342075.82	586985.17	766.44
342165.82	586985.17	739.51
342255.82	586985.17	728.69
342345.82	586985.17	733.68
342435.82	586985.17	736.42
342525.82	586985.17	731.6
342615.82	586985.17	721.74
342705.82	586985.17	716.02
342795.82	586985.17	720.74
342885.82	586985.17	712.9
342975.82	586985.17	677.27
343065.82	586985.17	635.97
336855.82	587075.17	1133.6
336945.82	587075.17	1154.37
337035.82	587075.17	1181.95
337125.82	587075.17	1199.49
337215.82	587075.17	1204.94
337305.82	587075.17	1211.64
337395.82	587075.17	1216.37
337485.82	587075.17	1225.92
337575.82	587075.17	1255.26
337665.82	587075.17	1257.59
337755.82	587075.17	1234.48
337845.82	587075.17	1236.79
337935.82	587075.17	1258.92
338025.82	587075.17	1259.32
338115.82	587075.17	1228.05
338205.82	587075.17	1184.5
338295.82	587075.17	1141.89
338385.82	587075.17	1086.85
338475.82	587075.17	1047.52
338565.82	587075.17	1023.44
338655.82	587075.17	1000.26
338745.82	587075.17	981.76
338835.82	587075.17	967.79
338925.82	587075.17	952.81
339015.82	587075.17	920.99
339105.82	587075.17	860.87
339195.82	587075.17	818.06
339285.82	587075.17	814.87
339375.82	587075.17	827.87
339465.82	587075.17	847.98
339555.82	587075.17	845.53
339645.82	587075.17	823.64
339735.82	587075.17	773.66
339825.82	587075.17	747.9
339915.82	587075.17	777.73
340005.82	587075.17	820.97
340095.82	587075.17	833.23
340185.82	587075.17	804
340275.82	587075.17	773.43
340365.82	587075.17	789.58
340455.82	587075.17	833.26
340545.82	587075.17	885.3
340635.82	587075.17	937.03
340725.82	587075.17	948.89
340815.82	587075.17	945.58
340905.82	587075.17	931.84
340995.82	587075.17	904.69
341085.82	587075.17	897.14
341175.82	587075.17	907.42
341265.82	587075.17	884.86
341355.82	587075.17	837.12
341445.82	587075.17	793.59
341535.82	587075.17	783.27
341625.82	587075.17	793.54
341715.82	587075.17	783.9
341805.82	587075.17	795.88
341895.82	587075.17	803.34
341985.82	587075.17	767.79
342075.82	587075.17	745.95
342165.82	587075.17	727.04
342255.82	587075.17	719.4
342345.82	587075.17	716.77
342435.82	587075.17	715.41
342525.82	587075.17	732.35
342615.82	587075.17	740.24
342705.82	587075.17	707.18
342795.82	587075.17	679.97
342885.82	587075.17	668.39
342975.82	587075.17	639.37
343065.82	587075.17	605.86
343155.82	587075.17	585.64
336765.82	587165.17	1121.52
336855.82	587165.17	1159.11
336945.82	587165.17	1186.51
337035.82	587165.17	1208.83
337125.82	587165.17	1227.05
337215.82	587165.17	1230.74
337305.82	587165.17	1230.5
337395.82	587165.17	1233.61
337485.82	587165.17	1241.46
337575.82	587165.17	1265.21
337665.82	587165.17	1279.53
337755.82	587165.17	1271.71
337845.82	587165.17	1273.21
337935.82	587165.17	1278.4
338025.82	587165.17	1253.17
338115.82	587165.17	1206.26
338205.82	587165.17	1163.25
338295.82	587165.17	1124.05
338385.82	587165.17	1066.94
338475.82	587165.17	1028.18
338565.82	587165.17	1007.4
338655.82	587165.17	987.02
338745.82	587165.17	968.76
338835.82	587165.17	947.99
338925.82	587165.17	929.41
339015.82	587165.17	912.12
339105.82	587165.17	865.78
339195.82	587165.17	821.99
339285.82	587165.17	795.08
339375.82	587165.17	780.2
339465.82	587165.17	788.61
339555.82	587165.17	785.19
339645.82	587165.17	780.57
339735.82	587165.17	767.13
339825.82	587165.17	727.27
339915.82	587165.17	734.48
340005.82	587165.17	777.49
340095.82	587165.17	790.35
340185.82	587165.17	762.74
340275.82	587165.17	752.79
340365.82	587165.17	785.18
340455.82	587165.17	817.45
340545.82	587165.17	868.66
340635.82	587165.17	917.53
340725.82	587165.17	908.99
340815.82	587165.17	898.56
340905.82	587165.17	909.56
340995.82	587165.17	889.85
341085.82	587165.17	863
341175.82	587165.17	866.94
341265.82	587165.17	868.91
341355.82	587165.17	830.73
341445.82	587165.17	782.34
341535.82	587165.17	750.81
341625.82	587165.17	741
341715.82	587165.17	743.14
341805.82	587165.17	762.88
341895.82	587165.17	773.49
341985.82	587165.17	731.18
342075.82	587165.17	699.99
342165.82	587165.17	682.45
342255.82	587165.17	685.12
342345.82	587165.17	685.57
342435.82	587165.17	676.12
342525.82	587165.17	699.76
342615.82	587165.17	726.41
342705.82	587165.17	694.97
342795.82	587165.17	660.08
342885.82	587165.17	650.23
342975.82	587165.17	635.02
343065.82	587165.17	617.17
343155.82	587165.17	614.97
343245.82	587165.17	607.5
336675.82	587255.17	1103.54
336765.82	587255.17	1136.51
336855.82	587255.17	1173.95
336945.82	587255.17	1211.85
337035.82	587255.17	1233.66
337125.82	587255.17	1249.3
337215.82	587255.17	1255.43
337305.82	587255.17	1251.74
337395.82	587255.17	1252
337485.82	587255.17	1257.49
337575.82	587255.17	1273.82
337665.82	587255.17	1305.26
337755.82	587255.17	1313.61
337845.82	587255.17	1307.66
337935.82	587255.17	1293.08
338025.82	587255.17	1250.84
338115.82	587255.17	1198.01
338205.82	587255.17	1155.81
338295.82	587255.17	1123.54
338385.82	587255.17	1084.27
338475.82	587255.17	1050.97
338565.82	587255.17	1028.55
338655.82	587255.17	1017
338745.82	587255.17	1000.84
338835.82	587255.17	970.96
338925.82	587255.17	934.47
339015.82	587255.17	903.98
339105.82	587255.17	885.05
339195.82	587255.17	856.73
339285.82	587255.17	810.67
339375.82	587255.17	770.1
339465.82	587255.17	747.49
